,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
381,b0285,SACI_RS10975,26.493000000000002,268,143,6,4,267,6,223,6.85e-16,72.8,318,0.8427672955974843,<=>
398,b0312,SACI_RS08120,36.1,482,300,7,6,482,2,480,6.379999999999999e-96,295.0,490,0.9836734693877551,<=>
418,b0331,SACI_RS01190,47.312,279,142,4,14,292,5,278,2.9199999999999995e-85,253.0,296,0.9425675675675675,<=>
423,b0335,SACI_RS05645,37.774,638,372,13,3,628,23,647,5.5699999999999984e-136,408.0,628,1.015923566878981,<=>
439,b0336,SACI_RS09860,26.206999999999997,435,279,8,2,403,11,436,3.3299999999999995e-33,125.0,419,1.0381861575178997,<=>
440,b0337,SACI_RS05120,44.11,399,213,4,9,406,3,392,3.709999999999999e-112,332.0,427,0.9344262295081968,<=>
445,b0349,SACI_RS05080,24.46,278,174,10,25,285,10,268,2.8e-11,58.5,288,0.9652777777777778,<=>
464,b0356,SACI_RS10375,38.416,341,201,9,29,367,27,360,1.1499999999999999e-57,188.0,369,0.924119241192412,<=>
517,b0369,SACI_RS03725,47.663999999999994,321,160,5,7,319,8,328,3.3599999999999993e-99,292.0,324,0.9907407407407407,<=>
528,b0415,SACI_RS03925,28.369,141,96,3,15,154,11,147,1.2e-09,50.1,156,0.9038461538461539,<=>
529,b0417,SACI_RS03350,23.636,275,183,12,59,322,47,305,1.22e-08,51.2,325,0.8461538461538461,<=>
535,b0421,SACI_RS00430,31.333000000000002,300,176,9,3,294,4,281,2.31e-34,124.0,299,1.0033444816053512,<=>
626,b0451,SACI_RS04215,36.941,425,246,8,22,427,33,454,5.6899999999999984e-71,228.0,428,0.9929906542056075,<=>
635,b0476,SACI_RS05320,26.592,267,181,8,49,308,32,290,4.51e-26,101.0,319,0.8369905956112853,<=>
639,b0479,SACI_RS05995,24.096,332,233,10,24,345,3,325,1.98e-06,45.4,406,0.8177339901477833,<=>
641,b0484,SACI_RS04170,30.256,780,431,17,101,821,10,735,5.089999999999998e-113,358.0,834,0.935251798561151,<=>
729,b0512,SACI_RS07600,22.555999999999997,399,239,17,50,441,42,377,3.52e-16,75.9,453,0.8807947019867549,<=>
731,b0516,SACI_RS10310,31.201999999999998,391,265,3,11,401,11,397,8.750000000000001e-57,188.0,411,0.9513381995133819,<=>
733,b0522,SACI_RS05680,32.119,302,190,8,44,339,65,357,3.42e-42,147.0,355,0.8507042253521127,<=>
736,b0526,SACI_RS00725,41.263000000000005,475,251,8,2,459,4,467,3.3799999999999995e-125,368.0,461,1.0303687635574836,<=>
796,b0590,SACI_RS05820,27.864,323,205,8,26,334,24,332,5.530000000000001e-24,96.7,334,0.9670658682634731,<=>
799,b0594,SACI_RS05170,27.2,500,313,21,48,533,38,500,5.4e-39,145.0,536,0.9328358208955224,<=>
829,b0600,SACI_RS06835,26.684,386,257,11,17,386,18,393,2.41e-44,154.0,386,1.0,<=>
858,b0616,SACI_RS01525,30.37,270,167,6,14,280,3,254,1.29e-35,125.0,302,0.8940397350993378,<=>
860,b0638,SACI_RS00190,23.951999999999998,167,111,5,3,163,4,160,2.46e-05,39.7,203,0.8226600985221675,<=>
871,b0651,SACI_RS00210,31.373,306,203,5,4,307,5,305,1.68e-41,142.0,311,0.9839228295819936,<=>
872,b0652,SACI_RS08115,35.683,227,135,5,1,223,8,227,1.3400000000000001e-40,137.0,241,0.941908713692946,<=>
906,b0661,SACI_RS04595,29.840999999999998,439,282,13,4,438,2,418,2.3999999999999998e-54,184.0,474,0.9261603375527426,<=>
908,b0675,SACI_RS04695,28.346,254,170,5,6,247,9,262,2.8999999999999996e-31,112.0,250,1.016,<=>
909,b0680,SACI_RS07250,31.549,523,284,18,30,539,102,563,4.6699999999999994e-60,204.0,554,0.944043321299639,<=>
910,b0683,SACI_RS00215,26.923000000000002,130,87,6,7,135,8,130,2.45e-08,46.2,148,0.8783783783783784,<=>
918,b0708,SACI_RS05850,31.316999999999997,463,266,16,6,462,5,421,7.619999999999998e-64,209.0,472,0.9809322033898306,<=>
919,b0720,SACI_RS01180,35.054,368,226,6,55,421,4,359,2.7699999999999996e-71,225.0,427,0.8618266978922716,<=>
920,b0723,SACI_RS04690,41.256,589,310,13,8,588,6,566,3.0599999999999988e-142,420.0,588,1.001700680272109,<=>
924,b0728,SACI_RS06040,37.772,368,184,11,1,368,1,323,2.7399999999999996e-64,205.0,388,0.9484536082474226,<=>
925,b0729,SACI_RS06045,50.89,281,135,3,5,284,1,279,3.289999999999999e-86,255.0,289,0.972318339100346,<=>
927,b0736,SACI_RS06000,23.576999999999998,123,91,2,10,132,12,131,2.7100000000000003e-07,42.7,134,0.917910447761194,<=>
929,b0750,SACI_RS00105,38.742,302,171,6,32,331,11,300,1.1199999999999996e-65,207.0,347,0.8703170028818443,<=>
930,b0752,SACI_RS01175,24.726999999999997,275,189,7,20,290,3,263,1.49e-14,68.6,313,0.8785942492012779,<=>
1032,b0773,SACI_RS04340,33.835,133,64,6,1,126,1,116,4.5700000000000006e-20,77.4,158,0.8417721518987342,<=>
1041,b0781,SACI_RS07055,32.5,280,164,8,5,276,1,263,2.2899999999999997e-40,140.0,329,0.851063829787234,<=>
1045,b0782,SACI_RS01070,31.373,153,96,2,12,155,16,168,3.95e-26,94.4,170,0.9,<=>
1210,b0822,SACI_RS07245,25.095,263,152,7,3,263,2,221,2.26e-14,66.6,271,0.9704797047970479,<=>
1215,b0828,SACI_RS01970,35.986999999999995,314,154,11,5,316,7,275,4.49e-46,154.0,321,0.9781931464174455,<=>
1273,b0841,SACI_RS04895,30.22,182,118,5,4,181,47,223,2.26e-15,67.8,198,0.9191919191919192,<=>
1280,b0852,SACI_RS07740,27.026999999999997,259,175,8,38,289,28,279,4.670000000000001e-19,81.3,300,0.8633333333333333,<=>
1351,b0871,SACI_RS09335,34.409,558,350,6,4,557,3,548,5.2999999999999984e-117,354.0,572,0.9755244755244755,<=>
1453,b0888,SACI_RS04445,35.931999999999995,295,172,11,10,299,19,301,8.86e-43,146.0,321,0.9190031152647975,<=>
1477,b0893,SACI_RS07555,34.91,444,249,10,6,423,8,437,2.7e-75,238.0,430,1.0325581395348837,<=>
1486,b0908,SACI_RS00905,27.628,409,273,12,14,420,3,390,1.6699999999999997e-36,134.0,427,0.9578454332552693,<=>
1521,b0927,SACI_RS00585,35.644,202,113,8,11,212,12,196,2.2200000000000002e-29,104.0,215,0.9395348837209302,<=>
1524,b0930,SACI_RS03680,26.923000000000002,442,285,7,19,459,17,421,1.81e-50,173.0,466,0.9484978540772532,<=>
1617,b0965,SACI_RS00800,37.209,129,74,2,2,125,4,130,5.200000000000001e-28,97.1,137,0.9416058394160584,<=>
1621,b1007,SACI_RS10830,24.684,158,111,4,7,161,3,155,1.59e-11,55.5,164,0.9634146341463414,<=>
1623,b1009,SACI_RS07200,26.721,247,163,9,15,257,10,242,1.4300000000000002e-09,53.1,266,0.9285714285714286,<=>
1636,b1022,SACI_RS01340,26.301,365,220,14,74,420,40,373,1.1200000000000001e-22,95.1,441,0.8276643990929705,<=>
1643,b1033,SACI_RS01205,25.182,274,180,8,12,278,6,261,3.13e-11,58.9,312,0.8782051282051282,<=>
1645,b1045,SACI_RS05975,36.196,163,99,3,9,171,17,174,3.0099999999999997e-27,97.8,177,0.9209039548022598,<=>
1646,b1053,SACI_RS10215,27.006999999999998,411,252,19,10,402,1,381,2e-14,70.1,408,1.0073529411764706,<=>
1652,b1065,SACI_RS08715,23.768,345,233,10,30,362,30,356,7.320000000000001e-08,49.7,402,0.8582089552238806,<=>
1654,b1091,SACI_RS06515,26.605999999999998,327,191,9,1,307,1,298,3.94e-19,82.8,317,1.0315457413249212,<=>
1657,b1093,SACI_RS09495,44.033,243,127,5,6,241,2,242,7.240000000000002e-61,188.0,244,0.9959016393442623,<=>
1670,b1098,SACI_RS04265,27.488000000000003,211,128,10,6,211,4,194,2.62e-15,67.8,213,0.9906103286384976,<=>
1673,b1100,SACI_RS06185,27.381,252,152,9,5,254,4,226,4.0200000000000005e-17,74.3,265,0.9509433962264151,<=>
1675,b1109,SACI_RS09330,25.575,348,181,10,8,348,2,278,1.2500000000000001e-22,94.4,434,0.8018433179723502,<=>
1713,b1120,SACI_RS01865,35.371,229,130,7,32,252,25,243,4.0300000000000003e-32,115.0,279,0.8207885304659498,<=>
1750,b1131,SACI_RS03360,27.564,468,281,19,15,455,11,447,5.13e-32,123.0,456,1.0263157894736843,<=>
1752,b1134,SACI_RS00730,28.058000000000003,139,94,4,1,138,1,134,5.43e-09,48.1,153,0.9084967320261438,<=>
1753,b1136,SACI_RS11485,48.411,409,203,4,8,416,5,405,1.0499999999999996e-137,396.0,416,0.9831730769230769,<=>
1763,b1189,SACI_RS07890,20.732,410,264,16,1,407,1,352,3.8900000000000006e-12,63.2,432,0.9490740740740741,<=>
1767,b1207,SACI_RS06125,30.435,276,185,5,4,276,1,272,6.059999999999999e-42,143.0,315,0.8761904761904762,<=>
1769,b1210,SACI_RS03720,26.756999999999998,370,234,10,46,407,48,388,1.1599999999999999e-36,134.0,418,0.8851674641148325,<=>
1796,b1245,SACI_RS04950,33.692,279,176,5,31,302,13,289,5.829999999999999e-42,142.0,302,0.9238410596026491,<=>
1828,b1247,SACI_RS08440,41.303999999999995,322,175,5,11,329,1,311,1.0399999999999997e-82,249.0,334,0.9640718562874252,<=>
1863,b1260,SACI_RS06805,23.581,229,164,7,19,244,6,226,7.94e-15,68.2,268,0.8544776119402985,<=>
1864,b1261,SACI_RS06800,29.412,357,208,11,54,384,73,411,8.01e-26,104.0,397,0.8992443324937027,<=>
1887,b1276,SACI_RS05785,48.06399999999999,878,418,10,14,890,3,843,0.0,856.0,891,0.9854096520763187,<=>
1967,b1297,SACI_RS10355,28.351999999999997,455,284,15,24,466,2,426,7.159999999999999e-48,166.0,472,0.9639830508474576,<=>
1986,b1311,SACI_RS05545,30.951999999999998,294,184,7,7,287,2,289,3.57e-30,111.0,293,1.0034129692832765,<=>
1999,b1317,SACI_RS00440,27.273000000000003,187,119,5,1,185,17,188,3.02e-14,65.5,219,0.8538812785388128,<=>
2057,b1386,SACI_RS10545,31.003,658,391,19,125,750,15,641,2.2699999999999994e-92,299.0,757,0.869220607661823,<=>
2071,b1393,SACI_RS11060,43.725,247,138,1,7,253,9,254,1.5199999999999996e-70,213.0,255,0.9686274509803922,<=>
2109,b1398,SACI_RS11080,40.898,423,233,8,14,429,13,425,6.239999999999999e-111,330.0,437,0.9679633867276888,<=>
2111,b1399,SACI_RS08490,28.947,266,166,7,21,278,5,255,3.42e-32,117.0,316,0.8417721518987342,<=>
2112,b1400,SACI_RS07100,36.478,159,101,0,1,159,1,159,4.94e-32,110.0,196,0.8112244897959183,<=>
2178,b1462,SACI_RS08225,29.878,164,109,4,14,177,12,169,5.16e-16,68.6,189,0.8677248677248677,<=>
2189,b1478,SACI_RS10280,35.647,317,189,9,26,332,28,339,9.97e-46,155.0,336,0.9434523809523809,<=>
2268,b1486,SACI_RS04955,33.144,353,213,5,1,334,1,349,1.69e-55,181.0,340,1.0382352941176471,<=>
2290,b1497,SACI_RS01830,23.03,330,197,14,8,328,4,285,4.76e-09,53.1,385,0.8571428571428571,<=>
2367,b1530,SACI_RS10210,31.092,119,78,3,18,135,15,130,4.1999999999999996e-09,48.1,144,0.8263888888888888,<=>
2408,b1580,SACI_RS04355,29.561999999999998,274,175,9,1,267,1,263,1.58e-23,95.5,339,0.8082595870206489,<=>
2441,b1611,SACI_RS00580,43.405,417,226,4,33,447,11,419,3.229999999999999e-108,324.0,467,0.892933618843683,<=>
2443,b1619,SACI_RS08570,32.794000000000004,247,155,5,11,249,2,245,1.8399999999999997e-39,135.0,255,0.9686274509803922,<=>
2464,b1633,SACI_RS07145,34.615,182,113,4,30,205,37,218,1.37e-24,92.8,211,0.8625592417061612,<=>
2478,b1656,SACI_RS00940,37.931,203,109,7,2,192,9,206,1.6899999999999998e-32,112.0,193,1.0518134715025906,<=>
2504,b1680,SACI_RS00110,25.622,402,258,16,5,401,4,369,9.409999999999999e-25,100.0,406,0.9901477832512315,<=>
2508,b1682,SACI_RS06640,41.321999999999996,242,137,2,1,241,3,240,3.55e-67,204.0,248,0.9758064516129032,<=>
2536,b1683,SACI_RS06645,36.105,457,269,5,37,491,38,473,4.469999999999999e-107,323.0,495,0.9232323232323232,<=>
2538,b1686,SACI_RS01530,25.41,122,89,2,7,127,3,123,1.66e-06,40.8,136,0.8970588235294118,<=>
2546,b1693,SACI_RS00910,23.729,236,149,9,15,249,5,210,1.24e-06,43.9,252,0.9365079365079365,<=>
2547,b1695,SACI_RS05355,30.67,388,250,8,2,379,12,390,6.25e-49,166.0,383,1.0130548302872062,<=>
2557,b1697,SACI_RS01415,30.04,253,160,8,1,251,1,238,8.3e-23,89.7,254,0.9960629921259843,<=>
2565,b1700,SACI_RS01430,34.830999999999996,89,49,5,12,97,7,89,1.37e-06,39.3,97,0.9175257731958762,<=>
2585,b1702,SACI_RS06780,40.718,808,412,16,9,792,14,778,0.0,578.0,792,1.02020202020202,<=>
2633,b1749,SACI_RS00610,28.09,267,158,13,1,263,1,237,1e-23,92.4,268,0.996268656716418,<=>
2668,b1763,SACI_RS06560,26.837,626,346,25,3,586,11,566,1.9899999999999998e-35,138.0,653,0.9586523736600306,<=>
2706,b1775,SACI_RS07260,27.651,481,288,22,12,458,14,468,4.9e-25,103.0,459,1.0479302832244008,<=>
2725,b1781,SACI_RS10900,37.546,269,153,7,12,272,10,271,6.1199999999999994e-49,160.0,284,0.9471830985915493,<=>
2729,b1792,SACI_RS10555,44.248000000000005,113,60,3,3,115,2,111,7.83e-26,89.7,115,0.9826086956521739,<=>
2732,b1800,SACI_RS02850,34.659,352,203,10,7,355,5,332,2.91e-55,181.0,361,0.9750692520775623,<=>
2736,b1805,SACI_RS10390,33.274,562,350,14,5,556,7,553,1.1699999999999998e-94,296.0,561,1.0017825311942958,<=>
2759,b1828,SACI_RS07855,29.28,403,259,8,18,409,7,394,2.48e-40,146.0,457,0.8818380743982495,<=>
2774,b1849,SACI_RS01035,44.81,395,210,3,4,390,3,397,5.5599999999999995e-109,322.0,392,1.0076530612244898,<=>
2778,b1854,SACI_RS07860,35.426,446,244,15,6,444,4,412,6.45e-68,220.0,480,0.9291666666666667,<=>
2828,b1867,SACI_RS10070,29.189,185,113,5,4,185,13,182,2.5899999999999997e-16,69.7,188,0.9840425531914894,<=>
2832,b1876,SACI_RS06675,24.32,625,385,16,30,577,5,618,3.05e-38,145.0,577,1.0831889081455806,<=>
2846,b1900,SACI_RS03205,24.587,484,272,21,33,472,99,533,1.41e-16,78.6,504,0.9603174603174603,<=>
2921,b1930,SACI_RS01640,41.176,68,40,0,10,77,11,78,2.44e-13,55.5,77,0.8831168831168831,<=>
2946,b1992,SACI_RS02010,25.738000000000003,237,162,9,9,245,12,234,4.7000000000000004e-08,48.5,247,0.9595141700404858,<=>
2948,b2014,SACI_RS10540,26.471,374,221,18,49,391,55,405,1.19e-15,74.7,452,0.827433628318584,<=>
2952,b2019,SACI_RS07510,33.108000000000004,296,184,6,7,299,1,285,1.2299999999999998e-42,144.0,299,0.9899665551839465,<=>
2953,b2020,SACI_RS07530,33.673,392,238,8,36,426,21,391,1.1999999999999999e-61,201.0,434,0.9032258064516129,<=>
2954,b2021,SACI_RS07505,30.793000000000003,328,201,12,34,351,40,351,1.35e-39,140.0,356,0.9213483146067416,<=>
2960,b2023,SACI_RS07540,35.897,195,119,5,1,192,1,192,2.13e-33,114.0,196,0.9948979591836735,<=>
2965,b2025,SACI_RS07525,46.591,264,119,3,1,257,1,249,1.1199999999999996e-73,221.0,258,1.0232558139534884,<=>
2973,b2038,SACI_RS08150,40.936,171,94,3,7,177,8,171,8.9e-34,114.0,185,0.9243243243243243,<=>
2981,b2040,SACI_RS08145,26.23,305,187,11,1,293,1,279,1.0199999999999999e-23,94.4,299,1.020066889632107,<=>
3000,b2065,SACI_RS03775,29.843000000000004,191,112,7,1,190,1,170,1.28e-17,72.8,193,0.9896373056994818,<=>
3025,b2113,SACI_RS02150,38.538000000000004,301,165,7,56,349,5,292,6.05e-60,191.0,369,0.8157181571815718,<=>
3027,b2114,SACI_RS07355,31.304000000000002,575,333,22,7,543,2,552,1.2299999999999998e-77,255.0,677,0.8493353028064993,<=>
3067,b2137,SACI_RS05260,33.878,245,150,5,3,242,7,244,4.1200000000000004e-26,99.0,253,0.9683794466403162,<=>
3139,b2153,SACI_RS07065,37.097,186,109,4,40,218,15,199,1.49e-33,116.0,222,0.8378378378378378,<=>
3164,b2180,SACI_RS08670,25.775,516,322,15,30,516,26,509,1.29e-29,118.0,529,0.9754253308128544,<=>
3281,b2224,SACI_RS04600,43.434,396,217,2,1,393,1,392,3.149999999999999e-99,296.0,394,1.0050761421319796,<=>
3290,b2243,SACI_RS10995,27.569000000000003,399,245,17,9,395,28,394,1.52e-30,117.0,396,1.0075757575757576,<=>
3335,b2268,SACI_RS06135,32.566,304,186,9,1,303,2,287,1.0999999999999999e-47,157.0,305,0.9967213114754099,<=>
3337,b2276,SACI_RS11310,27.889,398,235,16,99,475,91,457,4.44e-23,97.8,485,0.8206185567010309,<=>
3348,b2282,SACI_RS11335,29.125999999999998,309,185,10,36,315,39,342,1.4499999999999998e-29,112.0,325,0.9507692307692308,<=>
3359,b2292,SACI_RS08820,26.645,623,367,24,1,608,1,548,7.28e-36,137.0,610,1.021311475409836,<=>
3397,b2311,SACI_RS04095,34.391999999999996,189,117,4,2,186,20,205,2.0799999999999996e-34,117.0,189,1.0,<=>
3398,b2312,SACI_RS07690,35.47,468,256,10,2,469,9,430,1.4599999999999999e-80,254.0,505,0.9267326732673268,<=>
3405,b2319,SACI_RS10385,23.324,373,223,13,1,334,1,349,1.08e-10,58.2,337,1.1068249258160237,<=>
3408,b2329,SACI_RS00895,47.107,363,170,7,1,347,1,357,9.059999999999997e-101,299.0,361,1.005540166204986,<=>
3411,b2340,SACI_RS09745,29.193,161,105,5,1,157,2,157,1.8199999999999998e-13,60.5,161,1.0,<=>
3445,b2371,SACI_RS05180,31.522,368,236,8,13,378,6,359,4.129999999999999e-63,203.0,381,0.9658792650918635,<=>
3457,b2379,SACI_RS07190,26.346,353,220,16,35,364,27,362,2.54e-20,88.2,412,0.8567961165048543,<=>
3465,b2392,SACI_RS10115,22.392,393,275,11,21,398,9,386,1.2e-13,67.8,412,0.9538834951456311,<=>
3475,b2421,SACI_RS07045,32.624,282,170,8,11,287,22,288,9.910000000000001e-40,137.0,303,0.9306930693069307,<=>
3518,b2426,SACI_RS10300,35.968,253,153,5,4,254,9,254,7.32e-43,143.0,263,0.9619771863117871,<=>
3556,b2472,SACI_RS01835,24.513,359,204,14,56,358,59,406,2.9499999999999996e-10,57.4,375,0.9573333333333334,<=>
3560,b2476,SACI_RS07670,37.727,220,133,3,10,226,9,227,7.95e-45,146.0,237,0.9282700421940928,<=>
3563,b2480,SACI_RS10765,37.255,153,86,4,4,154,2,146,1.38e-28,99.8,156,0.9807692307692307,<=>
3591,b2498,SACI_RS03325,28.182,220,140,4,1,206,1,216,2.8e-27,99.8,208,1.0576923076923077,<=>
3592,b2499,SACI_RS07705,36.393,305,161,14,33,333,28,303,4.71e-47,158.0,345,0.8840579710144928,<=>
3606,b2514,SACI_RS03160,28.111,434,269,9,6,415,5,419,6.609999999999999e-45,157.0,424,1.0235849056603774,<=>
3607,b2518,SACI_RS03310,45.113,133,73,0,1,133,1,133,3.989999999999999e-41,130.0,143,0.9300699300699301,<=>
3608,b2521,SACI_RS10625,30.233,301,168,9,2,278,5,287,9.01e-36,126.0,281,1.0711743772241993,<=>
3613,b2533,SACI_RS04440,27.039,233,146,7,10,229,8,229,2.42e-15,70.1,267,0.8726591760299626,<=>
3614,b2538,SACI_RS09955,30.715999999999998,433,251,10,27,428,23,437,4e-60,199.0,453,0.9558498896247241,<=>
3615,b2539,SACI_RS09960,27.381,168,114,6,3,168,5,166,1.3e-13,61.6,172,0.9767441860465116,<=>
3628,b2542,SACI_RS11065,28.358,402,276,9,7,400,24,421,6.71e-44,154.0,400,1.005,<=>
3705,b2551,SACI_RS06495,35.525999999999996,380,227,10,20,389,17,388,1.55e-51,175.0,417,0.9112709832134293,<=>
3716,b2574,SACI_RS02620,39.105,514,256,19,11,521,2,461,1.14e-93,290.0,540,0.9518518518518518,<=>
3718,b2576,SACI_RS05195,36.944,360,204,7,18,377,12,348,1.9099999999999998e-58,192.0,444,0.8108108108108109,<=>
3748,b2600,SACI_RS00875,27.243000000000002,301,190,9,4,288,3,290,5.91e-21,89.0,373,0.806970509383378,<=>
3750,b2610,SACI_RS06265,34.080999999999996,446,280,7,1,439,1,439,4.779999999999999e-81,254.0,453,0.9845474613686535,<=>
3752,b2615,SACI_RS00125,22.925,253,161,8,41,282,14,243,1.6e-08,50.4,292,0.8664383561643836,<=>
3757,b2661,SACI_RS08920,37.131,474,294,2,8,480,2,472,2.7799999999999995e-113,339.0,482,0.983402489626556,<=>
3772,b2675,SACI_RS06470,24.891,687,384,23,112,697,125,780,7.38e-38,147.0,714,0.9621848739495799,<=>
3811,b2686,SACI_RS07965,25.296,506,330,17,20,485,12,509,6.749999999999999e-22,94.7,512,0.98828125,<=>
3816,b2697,SACI_RS06945,25.891,842,468,25,4,775,62,817,1.02e-59,215.0,876,0.9611872146118722,<=>
3836,b2711,SACI_RS08130,28.656999999999996,335,200,17,5,333,3,304,6.8e-22,91.3,377,0.8885941644562334,<=>
3870,b2730,SACI_RS11010,24.364,275,183,6,75,334,68,332,3.74e-15,71.2,336,0.8184523809523809,<=>
3873,b2743,SACI_RS02110,32.558,215,125,8,1,202,1,208,3.9200000000000004e-25,94.0,208,1.0336538461538463,<=>
3874,b2751,SACI_RS03255,33.333,432,257,12,24,434,3,424,1.0400000000000001e-59,198.0,475,0.9094736842105263,<=>
3880,b2762,SACI_RS10645,31.601999999999997,231,147,6,21,242,7,235,5.3400000000000004e-27,100.0,244,0.9467213114754098,<=>
3883,b2763,SACI_RS10640,29.563000000000002,504,311,18,50,522,12,502,5.3499999999999995e-56,194.0,570,0.8842105263157894,<=>
3884,b2765,SACI_RS04460,24.06,133,65,5,10,114,10,134,3.28e-05,37.0,121,1.0991735537190082,<=>
3895,b2771,SACI_RS10530,29.002,431,270,10,27,429,2,424,1.79e-36,135.0,445,0.9685393258426966,<=>
3913,b4463,SACI_RS05665,25.909000000000002,440,283,14,51,479,44,451,2.45e-33,127.0,484,0.9090909090909091,<=>
3931,b2779,SACI_RS06585,42.343999999999994,418,221,8,3,417,6,406,5.779999999999999e-103,308.0,432,0.9675925925925926,<=>
3932,b2780,SACI_RS03835,48.236999999999995,539,263,5,3,537,2,528,5.7199999999999975e-180,513.0,545,0.9889908256880734,<=>
3938,b2789,SACI_RS01140,23.885,381,241,11,58,436,41,374,3e-11,60.5,450,0.8466666666666667,<=>
4001,b2866,SACI_RS10235,28.4,750,468,23,9,740,19,717,7.34e-59,208.0,752,0.9973404255319149,<=>
4009,b2867,SACI_RS04375,27.465,284,186,5,12,291,13,280,8.52e-24,94.4,292,0.9726027397260274,<=>
4011,b2868,SACI_RS10980,44.156000000000006,154,83,3,5,157,8,159,7.099999999999999e-41,131.0,159,0.9685534591194969,<=>
4022,b2877,SACI_RS04385,27.717,184,123,7,4,182,3,181,1.72e-15,67.4,192,0.9583333333333334,<=>
4040,b2883,SACI_RS04240,25.721,451,258,25,2,438,1,388,2.07e-15,73.6,439,1.0273348519362187,<=>
4057,b2890,SACI_RS00305,38.54,493,276,11,22,501,6,484,1.3499999999999996e-110,333.0,505,0.9762376237623762,<=>
4074,b2904,SACI_RS06620,46.903,113,59,1,10,122,17,128,2.07e-34,112.0,129,0.875968992248062,<=>
4077,b2905,SACI_RS06615,29.805,359,224,12,4,352,3,343,2.0899999999999999e-47,160.0,364,0.9862637362637363,<=>
4085,b2914,SACI_RS06220,30.732,205,126,7,16,207,9,210,2.36e-22,87.0,219,0.9360730593607306,<=>
4101,b2926,SACI_RS06480,29.877,405,245,12,6,382,12,405,3.94e-47,162.0,387,1.0465116279069768,<=>
4108,b2937,SACI_RS10320,36.577,298,157,13,19,299,18,300,1.9199999999999998e-51,168.0,306,0.9738562091503268,<=>
4129,b2954,SACI_RS04070,32.323,198,111,8,2,194,7,186,3.1e-22,85.5,197,1.0050761421319796,<=>
4131,b2975,SACI_RS05230,33.832,535,311,7,4,530,2,501,2.5499999999999997e-80,258.0,560,0.9553571428571429,<=>
4133,b4467,SACI_RS00990,22.872,376,226,11,25,400,9,320,1.34e-29,113.0,407,0.9238329238329238,<=>
